Domain,下一步,操作入口,获取方式,处理结果,已确认事实,缺失事实,证据URL,证据日期,外链形式,DR,成功项目数
zillow.com,人工确认：找一条用户产出的链接看它的 rel,https://www.zillow.com/rental-manager/post-a-listing/?itc=ltr_zw_ltr_zrm-home_tpnv_post-a-listing,不确定,待确认,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 Follow 14 条 / Nofollow 4 条,同页混合 rel，需确认用户产出的那条链接属于哪种,https://www.zillow.com/agent-resources/agent-toolkit/real-estate-business-plan-template/,2026-09-02,,,
zingyzon.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zingyzon.com/category/blog/,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zipzyx.com,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zipzyx.com/guest-post-add-my-site/,免费,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
ziurimtv.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://ziurimtv.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zjauaid.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zjauaid.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zjivute.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zjivute.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zk870f.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zk870f.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zkkjvit.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zkkjvit.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zkxwiuh.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zkxwiuh.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
znkjzne.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://znkjzne.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zproxy.vip,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zproxy.vip/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zvpclx.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zvpclx.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
zwoaona.info,人工确认：没有找到用户产出的详情页，无法验证最终外链属性,https://zwoaona.info/submit,不确定,待确认,,没有找到用户产出的详情页，无法验证最终外链属性,,2026-09-02,,,
т.website,人工确认：当前页面全部重定向到站外，未取得属于该域名的入口页,,不确定,待确认,,当前页面全部重定向到站外，未取得属于该域名的入口页,,2026-09-02,,,
ainave.com,不做——需要付费,https://ainave.com/add,付费,付费排除,入口页出现付费信号且无免费层证据,,https://ainave.com/products/artificial-intelligence,2026-09-02,,,
airframe.ai,不做——需要付费,https://www.airframe.ai/sign-in?error=You+must+sign+in+before+continuing.&redirect=%2Fsubmit,付费,付费排除,入口页出现付费信号且无免费层证据,,https://www.airframe.ai/research/innovators/productivity-ceiling,2026-09-02,,,
alignify.co,不做——需要付费,https://alignify.co/tools,付费,付费排除,入口页出现付费信号且无免费层证据,,https://alignify.co/tools/image,2026-09-02,,,
allaitoollist.com,不做——需要付费,https://allaitoollist.com/submit,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
askaiforit.com,不做——需要付费,https://askaiforit.com/login,付费,付费排除,入口页出现付费信号且无免费层证据,,https://askaiforit.com/tools/wondershare-repairit,2026-09-02,,,
bestaitools.online,不做——需要付费,https://bestaitools.online/submit-tool,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
cathieszmon.com,不做——需要付费,https://cathieszmon.com/listings/,付费,付费排除,入口页出现付费信号且无免费层证据,,https://cathieszmon.com/status/new-listing/,2026-09-02,,,
dironix.com,不做——需要付费,https://dironix.com/auth/signin?callbackUrl=https%3A%2F%2Fdironix.com%2Fsubmit,付费,付费排除,入口页出现付费信号且无免费层证据,,https://dironix.com/startups/build-or-skip,2026-09-02,,,
exploreai.tools,不做——需要付费,https://exploreai.tools/submit-tool,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
financialsectortrends.com,不做——需要付费,https://financialsectortrends.com/category/guest/,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
neurokitai.com,不做——需要付费,https://www.neurokitai.com/en/submit,付费,付费排除,入口页出现付费信号且无免费层证据,,https://www.neurokitai.com/en/products/secondbrain-note-by-genspark,2026-09-02,,,
poweredbyai.app,不做——需要付费,https://poweredbyai.app/submit-tool,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
ranzware.com,不做——需要付费,https://ranzware.com/become-an-author,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
ratingkey.com,不做——需要付费,https://ratingkey.com/blog,付费,付费排除,入口页出现付费信号且无免费层证据,,https://ratingkey.com/businesses/zypern.news,2026-09-02,,,
secureblitz.com,不做——需要付费,https://secureblitz.com/,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
techshark.io,不做——需要付费,https://techshark.io/tools/submit-your-tool/,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
tinylaunch.com,不做——需要付费,https://www.tinylaunch.com/launch-archive,付费,付费排除,入口页出现付费信号且无免费层证据,,https://www.tinylaunch.com/launch/18560-focusclaw,2026-09-02,,,
toollisted.com,不做——需要付费,https://www.toollisted.com/auth/login?callbackUrl=%2Fsubmit,付费,付费排除,入口页出现付费信号且无免费层证据,,https://www.toollisted.com/auth/login?callbackUrl=%2Fadd,2026-09-02,,,
trustrating.ai,不做——需要付费,https://trustrating.ai/submit,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
turbo0.com,不做——需要付费,https://turbo0.com/auth/login?callbackUrl=%2Fsubmit,付费,付费排除,入口页出现付费信号且无免费层证据,,https://turbo0.com/item/launch-nest-ln,2026-09-02,,,
uncover.work,不做——需要付费,https://uncover.work/submit,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
webfolio.to,不做——需要付费,https://www.webfolio.to/submit,付费,付费排除,入口页出现付费信号且无免费层证据,,,2026-09-02,,,
xix.ai,不做——需要付费,https://xix.ai/submit-apps,付费,付费排除,入口页出现付费信号且无免费层证据,,https://xix.ai/ainews/list,2026-09-02,,,
yo.directory,不做——需要付费,https://yo.directory/login?next=%2Fpricing,付费,付费排除,入口页出现付费信号且无免费层证据,,https://yo.directory/tool/website-as-a-service-liftedwebsitescom,2026-09-02,,,
ai123.com,不做——已有闭环负面证据,https://ai123.com/submit,不确定,已确认淘汰,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 2 条外部链接全部为 Nofollow/UGC/Sponsored,,https://ai123.com/news/11098,2026-09-02,,,
aicats.wiki,不做——已有闭环负面证据,https://aicats.wiki/contribute,不确定,已确认淘汰,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 1 条外部链接全部为 Nofollow/UGC/Sponsored,,https://aicats.wiki/favorites/ai-role-playing,2026-09-02,,,
ais301.com,不做——已有闭环负面证据,https://ais301.com/submit,不确定,已确认淘汰,入口页未出现明确免费/付费措辞；样例公开页可索引；样例页 22 条外部链接全部为 Nofollow/UGC/Sponsored,,https://ais301.com/tool-category/ai-writing-tools,2026-09-02,,,
appbrain.com,不做——已有闭环负面证据,https://www.appbrain.com/product/keyword-tracker,不确定,已确认淘汰,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 2 条外部链接全部为 Nofollow/UGC/Sponsored,,https://www.appbrain.com/app/romantic-sticker-love-sticker/com.aitool.lovelysticker.romanticsticker,2026-09-02,,,
bityclips.com,不做——已有闭环负面证据,https://bityclips.com/,不确定,已确认淘汰,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 1 条外部链接全部为 Nofollow/UGC/Sponsored,,https://bityclips.com/tool/adobe-express-video,2026-09-02,,,
designkit.cn,不做——已有闭环负面证据,https://www.designkit.cn/submit,不确定,已确认淘汰,入口页未出现明确免费/付费措辞；样例公开页 noindex，外链不会被索引,,https://www.designkit.cn/product-kit/detailpage/,2026-09-02,,,
directorylinkservice.com,不做——已有闭环负面证据,https://www.directorylinkservice.com/login/,不确定,已确认淘汰,入口页未出现明确免费/付费措辞；样例公开页可索引；样例页 1000 条外部链接全部为 Nofollow/UGC/Sponsored,,https://www.directorylinkservice.com/list/8021001/8022000/e39225ced332d4bc5db00228879aea9f,2026-09-02,,,
discoveria.eu,不做——已有闭环负面证据,https://www.discoveria.eu/data-link/,不确定,已确认淘汰,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页 noindex，外链不会被索引,,https://www.discoveria.eu/my-account/my-tools/?tab=profile,2026-09-02,,,
featuredaitools.ai,不做——已有闭环负面证据,https://www.featuredaitools.ai,不确定,已确认淘汰,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页 noindex，外链不会被索引,,https://www.featuredaitools.ai/my-account/my-tools/?tab=profile,2026-09-02,,,
hiproducty.com,不做——已有闭环负面证据,https://www.hiproducty.com/tools,不确定,已确认淘汰,入口页同时出现免费与付费信号，需人工确认免费档范围；样例公开页可索引；样例页 2 条外部链接全部为 Nofollow/UGC/Sponsored,,https://www.hiproducty.com/tool/chatgpt-com-495265,2026-09-02,,,
